2025-09-24 22:03:02.821668 +05:30: Daemon started successfully
2025-09-24 22:04:18.450985 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-0tj58ezckj6fg/s-hbf264056t-16v7p8c-working/dep-graph.part.bin
2025-09-24 22:04:18.451417 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-b6899cb0c7431f82/invoked.timestamp
2025-09-24 22:04:18.451804 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-0tj58ezckj6fg/s-hbf264056t-16v7p8c-working
2025-09-24 22:04:18.452213 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-b6899cb0c7431f82/output-bin-lintpulse
2025-09-24 22:04:18.452597 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-b6899cb0c7431f82/bin-lintpulse
2025-09-24 22:04:18.452950 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-0tj58ezckj6fg/s-hbf264056t-16v7p8c.lock
2025-09-24 22:04:18.453289 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-0tj58ezckj6fg/s-hbf25zuuou-0l10e51-11gd2pxdu2iawm01kuvwxho1p
2025-09-24 22:04:18.453518 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-0tj58ezckj6fg/s-hbf264056t-16v7p8c-working/dep-graph.bin
2025-09-24 22:04:21.724211 +05:30: File changed: /Users/mukesh/projects/LintPulse/src/watcher.rs
2025-09-24 22:04:21.877314 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/.rustc_info.json
2025-09-24 22:04:21.903684 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-4b88f2ff59a74eca/bin-lintpulse
2025-09-24 22:04:21.903754 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-4b88f2ff59a74eca/output-bin-lintpulse
2025-09-24 22:04:21.903799 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-c0584767108820d2/test-bin-lintpulse
2025-09-24 22:04:21.903851 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-c0584767108820d2/output-test-bin-lintpulse
2025-09-24 22:04:21.903894 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/build/libc-27ba057bae1f1744/build-script-build
2025-09-24 22:04:21.903927 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/build/proc-macro2-f31282f1bf407fdb/build-script-build
2025-09-24 22:04:21.903978 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/build/unicase-3f986b8ec53405a3/build-script-build
2025-09-24 22:04:21.904060 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/build/serde_core-417f0deb54a7542c/build-script-build
2025-09-24 22:04:21.904470 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/build/rand_chacha-13e4b7ed0d253711/build-script-build
2025-09-24 22:04:21.904519 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/build/rand_pcg-95c1454860fcddd0/build-script-build
2025-09-24 22:04:21.904572 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/build/rand-fc5aae0121eccdc0/build-script-build
2025-09-24 22:04:21.904745 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/build/httparse-cf2d93bb4ba0378f/build-script-build
2025-09-24 22:04:21.904879 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/build/mime_guess-397fc96b963af306/build-script-build
2025-09-24 22:04:21.904938 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/build/num-traits-1a3631f31fe72eda/build-script-build
2025-09-24 22:04:21.909365 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/build/serde-27bdf1dda35bed12/build-script-build
2025-09-24 22:04:21.909407 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-c0584767108820d2/invoked.timestamp
2025-09-24 22:04:21.909451 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-4b88f2ff59a74eca/invoked.timestamp
2025-09-24 22:04:21.930315 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf266emnv-0rxx9lw.lock
2025-09-24 22:04:21.930391 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf266emnu-1ios1h1.lock
2025-09-24 22:04:21.930428 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf266emnv-0rxx9lw-working
2025-09-24 22:04:21.930481 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf266emnu-1ios1h1-working
2025-09-24 22:04:21.930513 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf266emnv-0rxx9lw-working/query-cache.bin
2025-09-24 22:04:21.930547 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf266emnu-1ios1h1-working/query-cache.bin
2025-09-24 22:04:21.930576 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf266emnv-0rxx9lw-working/dep-graph.bin
2025-09-24 22:04:21.930603 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf266emnu-1ios1h1-working/dep-graph.bin
2025-09-24 22:04:21.930663 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf266emnv-0rxx9lw-working/work-products.bin
2025-09-24 22:04:21.930696 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf266emnu-1ios1h1-working/work-products.bin
2025-09-24 22:04:21.930727 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf25zl8fy-0ivbpeg-bnvwctj450o7sr7yt548bvclb
2025-09-24 22:04:21.930762 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf25zl8g2-0lvdflt-b4r4kkpd6cvcvopv56i8n22co
2025-09-24 22:04:21.932036 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf25ywb7j-10e0nzt-working/dep-graph.part.bin
2025-09-24 22:04:21.932080 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf25ywbhd-1uop5oq-working/dep-graph.part.bin
2025-09-24 22:04:21.932112 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf25ywb7j-10e0nzt-working
2025-09-24 22:04:21.932144 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf25ywb7j-10e0nzt.lock
2025-09-24 22:04:21.932181 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf25ywbhd-1uop5oq-working
2025-09-24 22:04:21.932258 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf25ywbhd-1uop5oq.lock
2025-09-24 22:04:21.932291 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf266emnu-1ios1h1-working/dep-graph.part.bin
2025-09-24 22:04:21.932316 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf266emnv-0rxx9lw-working/dep-graph.part.bin
2025-09-24 22:04:21.953468 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/deps/lintpulse-c0584767108820d2.d
2025-09-24 22:04:21.953527 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/deps/lintpulse-4b88f2ff59a74eca.d
2025-09-24 22:04:21.987028 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/deps/rmetaEpJOdj/full.rmeta
2025-09-24 22:04:21.987087 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/deps/liblintpulse-4b88f2ff59a74eca.rmeta
2025-09-24 22:04:21.987129 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/deps/rmetaYEoJBC/full.rmeta
2025-09-24 22:04:21.987159 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/deps/liblintpulse-c0584767108820d2.rmeta
2025-09-24 22:04:21.987187 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/deps/rmetaEpJOdj
2025-09-24 22:04:21.987301 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/deps/rmetaYEoJBC
2025-09-24 22:04:21.989779 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf266emnv-0rxx9lw-cfdvq2n44sv4m6pkrfd5m9hga
2025-09-24 22:04:21.989869 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf266emnu-1ios1h1-8k9c45hov47w3pndoflas84cq
2025-09-24 22:04:21.989991 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf25zl8fy-0ivbpeg-bnvwctj450o7sr7yt548bvclb/query-cache.bin
2025-09-24 22:04:21.990149 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf25zl8fy-0ivbpeg-bnvwctj450o7sr7yt548bvclb/dep-graph.bin
2025-09-24 22:04:21.990232 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf25zl8g2-0lvdflt-b4r4kkpd6cvcvopv56i8n22co/query-cache.bin
2025-09-24 22:04:21.993142 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf25zl8fy-0ivbpeg-bnvwctj450o7sr7yt548bvclb/work-products.bin
2025-09-24 22:04:21.993240 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf25zl8g2-0lvdflt-b4r4kkpd6cvcvopv56i8n22co/dep-graph.bin
2025-09-24 22:04:21.993330 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf25zl8g2-0lvdflt-b4r4kkpd6cvcvopv56i8n22co/work-products.bin
2025-09-24 22:04:21.993414 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf25zl8fy-0ivbpeg.lock
2025-09-24 22:04:21.993501 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf25zl8g2-0lvdflt.lock
2025-09-24 22:04:21.993550 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-4b88f2ff59a74eca/dep-bin-lintpulse
2025-09-24 22:04:21.993625 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-c0584767108820d2/dep-test-bin-lintpulse
2025-09-24 22:04:21.994344 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-c0584767108820d2/test-bin-lintpulse.json
2025-09-24 22:04:21.994377 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-4b88f2ff59a74eca/bin-lintpulse.json
2025-09-24 22:04:22.291274 +05:30: Processing file: /Users/mukesh/projects/LintPulse/src/watcher.rs
2025-09-24 22:04:22.292133 +05:30: Lint executed: cargo clippy --quiet
2025-09-24 22:04:22.292137 +05:30: Format executed: rustfmt /Users/mukesh/projects/LintPulse/src/watcher.rs
2025-09-24 22:04:22.396528 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/.rustc_info.json
2025-09-24 22:04:22.446911 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-b6899cb0c7431f82/bin-lintpulse
2025-09-24 22:04:22.446977 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-b6899cb0c7431f82/output-bin-lintpulse
2025-09-24 22:04:22.447014 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/build/libc-27ba057bae1f1744/build-script-build
2025-09-24 22:04:22.447082 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/build/proc-macro2-f31282f1bf407fdb/build-script-build
2025-09-24 22:04:22.447125 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/build/unicase-3f986b8ec53405a3/build-script-build
2025-09-24 22:04:22.447162 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/build/rand_pcg-95c1454860fcddd0/build-script-build
2025-09-24 22:04:22.447201 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/build/rand_chacha-13e4b7ed0d253711/build-script-build
2025-09-24 22:04:22.452724 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/build/rand-fc5aae0121eccdc0/build-script-build
2025-09-24 22:04:22.452771 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/build/serde_core-417f0deb54a7542c/build-script-build
2025-09-24 22:04:22.452799 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/build/httparse-cf2d93bb4ba0378f/build-script-build
2025-09-24 22:04:22.452854 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/build/mime_guess-397fc96b963af306/build-script-build
2025-09-24 22:04:22.452909 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/build/num-traits-1a3631f31fe72eda/build-script-build
2025-09-24 22:04:22.453029 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/build/serde-27bdf1dda35bed12/build-script-build
2025-09-24 22:04:22.453064 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-b6899cb0c7431f82/invoked.timestamp
2025-09-24 22:04:22.465023 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-0tj58ezckj6fg/s-hbf266q11s-181ryza.lock
2025-09-24 22:04:22.465071 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-0tj58ezckj6fg/s-hbf266q11s-181ryza-working
2025-09-24 22:04:22.465106 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-0tj58ezckj6fg/s-hbf266q11s-181ryza-working/query-cache.bin
2025-09-24 22:04:22.465141 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-0tj58ezckj6fg/s-hbf25zuuou-0l10e51-11gd2pxdu2iawm01kuvwxho1p
2025-09-24 22:04:22.465189 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-0tj58ezckj6fg/s-hbf266q11s-181ryza-working/dep-graph.bin
2025-09-24 22:04:22.465217 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-0tj58ezckj6fg/s-hbf266q11s-181ryza-working/work-products.bin
2025-09-24 22:04:22.465267 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-0tj58ezckj6fg/s-hbf25z3bvt-1opllul-working/dep-graph.part.bin
2025-09-24 22:04:22.465298 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-0tj58ezckj6fg/s-hbf25z3bvt-1opllul-working
2025-09-24 22:04:22.465325 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-0tj58ezckj6fg/s-hbf25z3bvt-1opllul.lock
2025-09-24 22:04:22.465368 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-0tj58ezckj6fg/s-hbf266q11s-181ryza-working/dep-graph.part.bin
2025-09-24 22:04:22.476392 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/deps/lintpulse-b6899cb0c7431f82.d
2025-09-24 22:04:22.501501 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-4b88f2ff59a74eca/output-bin-lintpulse
2025-09-24 22:04:22.501643 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf266emnv-0rxx9lw-working/work-products.bin
2025-09-24 22:04:22.501721 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf266emnu-1ios1h1-working/dep-graph.part.bin
2025-09-24 22:04:22.501854 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/deps/rmetaEpJOdj/full.rmeta
2025-09-24 22:04:22.501917 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf25ywb7j-10e0nzt.lock
2025-09-24 22:04:22.501974 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/deps/rmetaYEoJBC
2025-09-24 22:04:22.502020 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf266emnu-1ios1h1-working/work-products.bin
2025-09-24 22:04:22.502077 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-c0584767108820d2/test-bin-lintpulse
2025-09-24 22:04:22.502129 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/deps/liblintpulse-c0584767108820d2.rmeta
2025-09-24 22:04:22.502200 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/deps/lintpulse-c0584767108820d2.d
2025-09-24 22:04:22.502245 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf266emnv-0rxx9lw-cfdvq2n44sv4m6pkrfd5m9hga
2025-09-24 22:04:22.502304 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf25zl8fy-0ivbpeg-bnvwctj450o7sr7yt548bvclb/work-products.bin
2025-09-24 22:04:22.502361 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf25zl8fy-0ivbpeg.lock
2025-09-24 22:04:22.502409 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf266emnu-1ios1h1-working
2025-09-24 22:04:22.502458 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-c0584767108820d2/output-test-bin-lintpulse
2025-09-24 22:04:22.502507 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf266emnu-1ios1h1-working/query-cache.bin
2025-09-24 22:04:22.502567 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf25ywbhd-1uop5oq-working
2025-09-24 22:04:22.502613 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-c0584767108820d2/test-bin-lintpulse.json
2025-09-24 22:04:22.502664 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf25zl8fy-0ivbpeg-bnvwctj450o7sr7yt548bvclb
2025-09-24 22:04:22.502714 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf25zl8g2-0lvdflt.lock
2025-09-24 22:04:22.502762 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf266emnu-1ios1h1-working/dep-graph.bin
2025-09-24 22:04:22.502810 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf25zl8g2-0lvdflt-b4r4kkpd6cvcvopv56i8n22co/query-cache.bin
2025-09-24 22:04:22.502879 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/deps/rmetaYEoJBC/full.rmeta
2025-09-24 22:04:22.502928 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf266emnv-0rxx9lw-working/dep-graph.part.bin
2025-09-24 22:04:22.502987 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/deps/liblintpulse-4b88f2ff59a74eca.rmeta
2025-09-24 22:04:22.503097 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf25zl8fy-0ivbpeg-bnvwctj450o7sr7yt548bvclb/query-cache.bin
2025-09-24 22:04:22.503169 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf266emnv-0rxx9lw-working/dep-graph.bin
2025-09-24 22:04:22.503235 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf25ywbhd-1uop5oq.lock
2025-09-24 22:04:22.503292 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-4b88f2ff59a74eca/dep-bin-lintpulse
2025-09-24 22:04:22.503348 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf266emnv-0rxx9lw-working/query-cache.bin
2025-09-24 22:04:22.503414 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf25zl8g2-0lvdflt-b4r4kkpd6cvcvopv56i8n22co/dep-graph.bin
2025-09-24 22:04:22.503477 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-4b88f2ff59a74eca/invoked.timestamp
2025-09-24 22:04:22.503529 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-c0584767108820d2/dep-test-bin-lintpulse
2025-09-24 22:04:22.503583 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/deps/lintpulse-4b88f2ff59a74eca.d
2025-09-24 22:04:22.503634 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf266emnu-1ios1h1.lock
2025-09-24 22:04:22.503688 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf25zl8fy-0ivbpeg-bnvwctj450o7sr7yt548bvclb/dep-graph.bin
2025-09-24 22:04:22.503748 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf25ywb7j-10e0nzt-working/dep-graph.part.bin
2025-09-24 22:04:22.503806 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf25zl8g2-0lvdflt-b4r4kkpd6cvcvopv56i8n22co
2025-09-24 22:04:22.503864 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf25zl8g2-0lvdflt-b4r4kkpd6cvcvopv56i8n22co/work-products.bin
2025-09-24 22:04:22.503924 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-4b88f2ff59a74eca/bin-lintpulse
2025-09-24 22:04:22.503979 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-c0584767108820d2/invoked.timestamp
2025-09-24 22:04:22.504032 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf25ywbhd-1uop5oq-working/dep-graph.part.bin
2025-09-24 22:04:22.504089 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf266emnv-0rxx9lw.lock
2025-09-24 22:04:22.504150 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf266emnu-1ios1h1-8k9c45hov47w3pndoflas84cq
2025-09-24 22:04:22.504238 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/deps/rmetaEpJOdj
2025-09-24 22:04:22.504318 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-4b88f2ff59a74eca/bin-lintpulse.json
2025-09-24 22:04:22.504375 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-2xniugwga4ued/s-hbf25ywb7j-10e0nzt-working
2025-09-24 22:04:22.504424 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-163ipmx0bwobq/s-hbf266emnv-0rxx9lw-working
2025-09-24 22:04:22.507547 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/deps/rmetaCTXhfo/full.rmeta
2025-09-24 22:04:22.507638 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/deps/liblintpulse-b6899cb0c7431f82.rmeta
2025-09-24 22:04:22.507696 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/deps/rmetaCTXhfo
2025-09-24 22:04:22.513091 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-0tj58ezckj6fg/s-hbf266q11s-181ryza-a6lthtcx2qjd63csy245as5d8
2025-09-24 22:04:22.513150 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-0tj58ezckj6fg/s-hbf25zuuou-0l10e51-11gd2pxdu2iawm01kuvwxho1p/query-cache.bin
2025-09-24 22:04:22.513191 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-0tj58ezckj6fg/s-hbf25zuuou-0l10e51-11gd2pxdu2iawm01kuvwxho1p/dep-graph.bin
2025-09-24 22:04:22.513240 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-0tj58ezckj6fg/s-hbf25zuuou-0l10e51-11gd2pxdu2iawm01kuvwxho1p/work-products.bin
2025-09-24 22:04:22.513283 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-0tj58ezckj6fg/s-hbf25zuuou-0l10e51.lock
2025-09-24 22:04:22.513329 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-b6899cb0c7431f82/dep-bin-lintpulse
2025-09-24 22:04:22.513373 +05:30: File changed: /Users/mukesh/projects/LintPulse/target/debug/.fingerprint/lintpulse-b6899cb0c7431f82/bin-lintpulse.json
2025-09-24 22:04:23.025392 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-0tj58ezckj6fg/s-hbf25z3bvt-1opllul.lock
2025-09-24 22:04:23.025711 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/deps/rmetaCTXhfo/full.rmeta
2025-09-24 22:04:23.026077 +05:30: Processing file: /Users/mukesh/projects/LintPulse/target/debug/incremental/lintpulse-0tj58ezckj6fg/s-hbf266q11s-181ryza-working/work-products.bin
